index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
353,PARK2,4,-1.58278376593,-1.18332307236,-0.450526695365,1.28350803659,0.996333629809,1.0743429699,0.138262475575,0.00374115038772,-0.279554728609
354,PDE4B,4,-0.860735489045,-1.6222735905,-0.366094809762,0.484004018552,1.81974716636,-0.0911666638645,-0.144856875327,-0.162949157622,0.94432540121
355,PER2,4,-1.67635505058,-1.61553125292,0.339690201444,0.113189471453,0.468205742645,0.731902843024,0.60048458559,-0.11208553345,1.15049899279
356,PHF1,4,-2.00872157096,-0.565574360629,0.512451763439,0.550248166951,-0.493912623579,1.44743983776,0.827928467418,-0.0377856085447,-0.232074071855
357,PLA2G6,4,-2.18481362184,0.0631298643312,-0.865753933076,0.442024682764,0.414284513816,0.998206830897,1.03413227956,0.182305539366,-0.0835161558096
358,PLEKHG1,4,-1.70570309616,-1.30448163383,-0.381318402653,0.233307033769,1.00662014092,0.746030634526,1.24890560219,0.231926010323,-0.0752862890853
359,PPARG,4,-1.37848951804,0.175126300861,-0.617609069499,0.993826860499,-0.838827825763,0.583622915131,-0.522449624872,-0.22109201684,1.82589197852
360,RAB3A,4,-0.897962914342,-0.994064598256,-0.614779599596,-0.173281156827,-0.184320782568,2.32848105949,0.53240657498,-0.168909597875,0.172431014991
361,RARB,4,-1.52087415646,-1.45069960741,0.204318405461,-0.256907811582,0.0350940717783,1.46777929578,1.10212763913,0.300474885966,0.118687277335
362,RERE,4,-1.70830530645,-1.15334383066,-0.364799521038,-0.122931726051,-0.275545804935,0.716621426887,1.20560949267,0.616030307559,1.08666496202
363,SHC4,4,-1.26428592448,-1.17450990654,-0.966561084107,1.71387522769,0.686471234834,0.783148361771,0.215720557113,-0.0953686165394,0.101510150257
364,SLC17A6,4,-1.12712697534,-1.19324779536,1.09921629393,1.6114911668,-0.907185470506,-0.17512873048,-0.336233434591,0.462907965956,0.565306979598
365,SLC32A1,4,-0.990375351599,-1.00941398458,-1.27356140348,0.958865387829,-0.23857316214,0.593163180979,1.34231155127,1.03597608792,-0.418392306199
366,SLITRK1,4,-1.03692349265,-0.773685149675,-0.360436645487,-0.465352925719,1.55468658968,1.4402913446,0.857955861349,-0.530242737654,-0.686292844455
367,SLITRK5,4,-2.02632149635,0.867530308883,-0.819583938659,-0.409648570807,-0.0980627674194,0.0804532887297,1.18710773114,0.868267200731,0.350258243755
368,SNCA,4,-1.65815888911,-1.44083608327,1.20316781414,1.26340492411,0.283645542446,0.0424950779132,0.111401953909,0.189731830383,0.00514782947734
369,SRPX2,4,-1.07615859392,-1.279906109,-1.21119144142,-0.379687227634,1.37744467179,0.63054937468,0.780830343256,0.67210190903,0.486017073217
370,SYNGR1,4,-2.348482504,-0.185942920629,-0.0781948447018,1.16146762324,0.14699010109,0.0764799757466,0.284509801594,-0.0488678152033,0.992040582856
371,SYT1,4,-1.51881027353,-0.551973885174,0.619335943452,-0.57625370428,0.0808471562217,0.760606333673,0.441431232334,-0.972135696168,1.71695289347
372,SYT11,4,-1.25708008853,-1.09205294125,-0.745601561825,-0.42058302928,-0.0925910427738,0.651202494891,1.85800659781,0.60394634828,0.494753222683
373,TCAP,4,-1.02729204734,-1.06753363124,-0.56455734003,1.0273818864,-1.15177524333,1.58161599962,0.118910681828,0.51117502402,0.572074670079
374,TDO2,4,-1.5231418938,-1.29775494197,-0.963685957956,0.306736664101,0.445190580135,0.967490008418,0.345311178236,1.206821965,0.513032397835
375,TF,4,-1.64134624531,-1.13499110626,-0.831523324623,0.627335807862,-0.0757493336404,1.08567811574,0.461599839327,0.30910377249,1.19989247441
376,TMEM106B,4,-2.19934658059,-0.636148273862,0.213933689166,0.233181037449,0.437733371585,1.27824389826,0.782849222617,0.271563368376,-0.382009732997
377,TRH,4,-0.947136105387,-0.932004724101,-0.496097165343,0.0565793803148,1.21639236148,1.41738240302,1.17425682466,-0.679846315145,-0.809526659502
378,VAMP2,4,-1.8810859315,-0.815369008878,-0.945468854026,0.73301747098,0.622065602768,0.857351722837,0.987350695619,-0.0711987097038,0.513337011901
379,VCAM1,4,-1.85858422009,-1.50359685722,0.413771187612,0.37642203026,0.748022807447,-0.0018253009943,0.237613477457,0.57636552162,1.0118113539
380,AMPD3,5,-0.670294772488,-1.39692567475,-1.15715893408,-0.364489313628,0.419333353486,-0.0408678706289,0.603240600091,1.60966626991,0.997496342083
381,ANKS1B,5,-1.54204169634,-1.39167128383,0.502244615768,0.646960873924,-0.404498298856,-0.278809233571,0.188285958131,0.87554968143,1.40397938335
382,APH1B,5,-1.24835848761,-1.78189878318,-0.594853939076,0.457073043366,0.0965562398697,0.49158578182,0.653828667163,1.25486524716,0.671202230489
383,ATXN1,5,-1.21559558,-1.43591844026,-1.05836314721,-0.0660061166284,0.328744810162,0.494266073623,0.833510380965,0.913023383619,1.20633863573
384,B2M,5,-1.37400135031,-1.47321155234,-0.757215722751,0.511061597491,0.542111924487,0.278031289367,-0.0642199257882,1.16256353093,1.17488020892
385,BIN1,5,-1.44487098972,-1.02607882622,-1.00241106489,0.744417218468,-0.438400853978,0.815121539471,0.417301131195,0.521475953432,1.41344589224
386,CA2,5,-1.36878462024,-1.26934076794,-0.505258386416,-0.314165131813,-0.0108151656339,0.134034424483,0.590878479096,1.24775949521,1.49569167325
387,CALB1,5,-0.593468556327,-0.975818625354,-0.95588224351,-0.874862171252,-0.208698850991,0.0132829613292,1.69531665677,1.33307951522,0.567051314116
388,CALCOCO1,5,-1.83673932468,-0.592518756817,-0.786650947392,0.665341242191,-0.25480218805,0.0334008579921,0.300261356002,1.19747932594,1.27422843482
389,CCND2,5,-0.560919055672,-1.00184661043,-1.07764854541,-0.893892875019,-0.345873607904,0.729484886825,1.42069885575,0.338360267796,1.39163668406
390,CD8A,5,-1.27240544223,-1.4161822948,-1.14905469955,0.407430309951,0.898039127102,0.110274468193,0.630646954483,1.08061838195,0.710633194909
391,CLU,5,-1.42811874531,-0.941233665981,-0.496203174835,-0.51335890827,-0.263127775645,-0.0174307556475,1.21307778183,1.0981406969,1.34825454696
392,COL4A2,5,-0.873290331487,-1.57756056356,-1.30897455091,0.335471722165,0.487220097174,0.952883154896,0.226763230231,0.57746383434,1.18002340715
393,CSMD1,5,-1.04447304417,-1.09479298599,-0.536658824512,-0.0979699695835,-0.547952882851,1.36196464795,0.191154327949,-0.0258451887021,1.79457391991
394,CST3,5,-1.40978090865,-1.00683028325,-0.716635103019,-0.240622911536,-0.0127477622925,0.21119086432,0.454514771225,1.8474455579,0.873465775309
395,CTSB,5,-1.65412846901,-1.08530533925,-0.809253382697,0.0200822422155,-0.0121718296391,0.419183022493,1.10077172793,0.985359031472,1.03546299648
396,DDX60L,5,-0.961108591669,-0.614611971825,-1.05596185046,-0.847096782136,-0.179159740777,-0.0809259335575,1.4577673991,1.36466719211,0.916430279212
397,DFNB31,5,-1.60316932804,-0.895843162627,-1.19860868881,0.2768452886,0.0396746994542,0.483995343277,0.859260193962,1.19703223273,0.840813421445
398,DLG2,5,-0.987851224604,-1.36274221522,-1.03283019328,-0.187355696446,0.753368906836,0.416630498331,0.0435205465686,0.657156947179,1.70010243063
399,DMD,5,-1.98193207295,-0.387730574747,0.0805753815533,-0.359289596437,-0.309931838904,-0.290902121073,1.30107068569,1.06049095415,0.887649182723
400,DOK5,5,-1.87570054197,-0.180562851784,-0.50389098831,-0.237121200739,-0.153188963777,-0.389544502685,1.24234501562,1.38070686252,0.716957171131
401,EGFR,5,-1.02825035491,-1.49647277455,-0.931857782979,0.278342633638,0.0451237682431,0.588853927606,0.244793932212,0.556035471853,1.74343117889
402,ERC2,5,-1.23381314536,-1.00538671812,-0.374027327475,-0.950621378623,-0.193884039873,0.245118866924,1.53437506762,1.07464701358,0.903591661329
403,FAT4,5,-1.22611874792,-0.94901555664,-1.09330364119,-0.598310005885,0.0418863657044,0.511588996045,1.26148070928,1.22958475349,0.822207127121
404,FOXP2,5,-1.53837104067,-1.40117521711,0.0293224202971,0.419578162955,-0.0365918185682,0.300763863222,-0.329970567963,1.16678824782,1.38965595002
405,GABRA2,5,-1.39218428287,-1.31586879641,-0.390792638994,-0.457622798021,0.192879094482,0.473576790565,0.246791561291,1.04549234246,1.5977287275
406,GAD1,5,-1.07294333945,-0.673268600217,-0.661974806909,-0.865067441926,-0.348191361054,-0.100251923434,1.22631251304,1.72745625379,0.767928706156
407,GRIK5,5,-0.962428611847,-0.259583292229,-1.26608092764,-0.839250496785,-0.304846272702,0.0118913079581,1.58558286873,0.912796118846,1.12191930566
408,GRIN1,5,-0.752313955496,-1.3416334651,-1.33420819574,0.0506847986743,-0.20579752055,0.782480956566,0.7174416786,0.535784221947,1.54756148109
409,GRIN2C,5,-0.508819432807,-1.05594914741,-1.16076627534,-0.0335687845028,-0.31916043976,1.54985639088,0.0646285010714,-0.189562834676,1.65334202254
410,GRIN2D,5,-0.582145396322,-1.21725735112,-1.14892325631,-0.605592418946,-0.3733700082,0.761996554795,1.59196441387,0.803249758955,0.770077703282
411,HEXA,5,-1.22755250703,-0.67907950006,-1.03913903693,-0.310228811961,-0.529761539372,0.146996254867,0.928486455853,1.45200641826,1.25827226637
412,HIVEP2,5,-0.967495413984,-1.50276728152,-1.12616293773,-0.118915717711,0.147192772142,1.13779704619,0.967857185226,0.414372599375,1.04812174802
413,HTRA1,5,-1.11311308343,-1.09739619877,-1.03855934268,-0.448215382142,-0.224766648098,0.453153261889,1.08776665423,1.23057969415,1.15055104485
414,KCNN3,5,-1.6027130158,-0.894914627192,-0.268833802338,-0.597177008168,0.128481416133,-0.236565669056,0.944336161618,1.11627574119,1.41111080361
415,KIAA0513,5,-1.79857705172,-0.331342643511,-0.455005826772,-0.811411411286,-0.213544503166,0.674110773749,1.15856820409,0.459426033288,1.31777642532
416,KMO,5,-1.46655153485,-1.25327158725,-0.643354790777,-0.487746808182,0.186104979025,0.661088621655,0.721522134917,1.26404399358,1.01816499189
417,LAMP3,5,-1.00455926507,-1.18824162531,-1.02870195206,-0.554480048601,0.235206877721,0.0737675311741,0.85570433297,1.37919860135,1.23210554783
418,LHPP,5,-1.42102569896,0.158000572886,-1.21446317369,-0.379757521474,0.684320165053,-0.589273033202,0.303277713654,1.67997400405,0.778946971677
419,LPHN3,5,-1.89202999356,-0.551122453554,-0.486270893011,-0.574184244824,0.335414317486,0.0430695492136,1.38218594914,0.929035517039,0.81390225207
420,MAOA,5,-1.25400662823,-0.75655022547,-0.920960137398,-0.50654295708,-0.524434301648,0.380913850532,1.06435664491,1.37935190781,1.13787184658
421,MAPT,5,-1.49404925357,-1.18780327206,-0.894024505865,0.216434390497,-0.0612602041104,0.695949852633,0.694452518059,0.52556202541,1.50473844901
422,MECP2,5,-1.9708548143,-0.639216277383,-0.326161972564,-0.31272147516,-0.129708200423,0.408369314803,1.02422275614,0.539019202576,1.40705146631
423,MGAT4A,5,-1.58454998158,-0.882454248574,-0.62507908668,-0.39144505998,-0.39899925312,0.807007995438,1.37978742225,0.932993212076,0.762739000176
424,NCAM1,5,-1.75957389225,-0.84080762472,-0.156315779328,-0.184718169429,0.276731379701,-0.178770606044,0.527701137513,0.426432353019,1.88932120154
425,NR1D1,5,-1.33554042067,-0.916426262065,-0.972220316164,-0.359086712594,-0.298489734533,0.667058664119,1.376283451,0.615711847341,1.22270948357
426,NRN1,5,-1.1734562592,-1.09004645133,-0.783752480358,-0.626512459962,-0.32781250313,0.934846074791,0.735675468422,0.858544297854,1.47251431292
427,OXTR,5,-1.01109669919,-1.06242596675,-0.772958352269,-0.667641420913,-0.655830422939,0.916202513314,1.07977287691,1.14692941488,1.02704805697
428,PCSK5,5,-1.6342752749,-0.472132595974,-0.838169459651,-0.000502765997319,-0.449741193436,0.0371159325777,1.63300949015,1.01409475591,0.710601111328
429,PINK1,5,-1.38504923954,-0.97139948029,-0.928642391039,-0.145365933542,-0.414370694442,0.517369162393,0.825390987069,1.20803150629,1.29403608309
430,PNMA2,5,-0.913269028307,-1.31524884575,-0.877575569856,-0.484820901673,-0.0472794801642,0.0141523958727,1.15192383018,1.38742442465,1.08469317505
431,PTPRO,5,-1.02473370731,-0.77310013838,-0.756010839986,-0.758276071914,-0.431897132021,0.211813634826,1.90723656941,0.903287323428,0.721680361942
432,RFX2,5,-1.66401985074,-1.28519481461,-0.703423260699,0.339475169474,0.160650340957,0.251432999882,0.888647276672,1.18732643023,0.825105708825
433,RGS9,5,-0.58190441423,-1.28450065508,-1.27634946845,0.431078311356,-0.825103412785,0.4259838263,1.27157845303,0.805549548409,1.03366781146
434,RORA,5,-1.65721028886,-0.609460334579,-0.43029192769,-0.727447720107,0.829709632282,-0.137183817212,0.151942720738,1.05597611622,1.52396561921
435,SDCCAG8,5,-1.37707983098,-1.11344100086,-1.07374378671,0.308273288274,0.38496170204,-0.127286399911,0.461637196424,1.37097018265,1.16570864906
436,SHANK1,5,-1.44993275607,0.844562362881,-1.07403783401,-0.868188454714,-0.11453543004,-0.339095571114,1.20700034162,0.693986759501,1.10024058195
437,SIAE,5,-1.14817044756,-1.01440949258,-1.01021028501,-0.38332676589,-0.278373254296,0.244801196719,1.02751461966,1.35051085906,1.21166356991
438,SIL1,5,-1.50387280142,-1.18575126517,-0.960446550098,-0.3206136343,0.57181782366,0.702096989929,0.694145643823,1.00855224737,0.994071546204
439,SLC12A5,5,-0.989585649146,-1.1466986982,-1.38482855642,-0.0585019892909,0.58288370358,0.252934927579,0.738329263208,0.360541474603,1.64492552409
440,SLC27A1,5,-1.86345428915,-0.583384225034,-0.941716952194,-0.0670345573381,0.173707768589,0.330149293617,0.638620235201,0.964693760928,1.34841896538
441,SLC27A5,5,-1.35622431337,-0.632173421423,-1.4024065855,0.173080639065,0.73168853176,-0.24308474823,0.380305458669,1.53961678929,0.809197649733
442,SLC6A1,5,-1.11970129622,-0.982661864248,-0.981516678553,-0.70110204101,-0.0701414283264,0.353592759703,1.41487914674,0.951570838747,1.13508056317
443,SLC8A1,5,-1.1357209623,-1.24956882994,-0.926148923756,-0.399079150409,0.561562652338,0.171979426593,0.260210254828,1.23868889493,1.47807663772
444,SOD3,5,-1.08780829423,-1.11539373634,-0.775588401861,0.54991070995,0.152596880267,0.0208718738568,-0.466267889451,1.96239394833,0.75928490947
445,ST8SIA4,5,-1.50595725346,-1.35223766562,-0.735499789024,-0.0138559061986,0.242446110726,0.375168140175,0.659754076778,1.0853644715,1.24481781512
446,STXBP1,5,-0.929121636529,-1.31056006781,-0.727978824914,-0.377452194053,-0.613755818975,0.781141513262,0.890890726896,0.724271832812,1.56256446931
447,SYNGAP1,5,-1.6672217892,-0.342869744422,-0.455758808288,-0.176573958561,-0.0054574151462,-0.788784671033,1.37325919663,0.694775626367,1.36863156366
448,TMEM132D,5,-0.155781893565,-1.35245808841,-1.45672765072,-0.489919852263,0.0651783704695,1.05240828146,1.53211557714,0.426686299091,0.378498956807
449,TPP1,5,-1.81067591799,-0.0824663586423,-0.551478400252,-0.385135604578,-0.560273748687,-0.0217384058347,0.933097078529,1.18815501334,1.29051634411
450,TPPP,5,-1.35358276102,-1.12695119362,-1.0555729403,0.249425491867,-0.00730659820996,0.110781398913,0.629124600762,1.11648524019,1.43759676141
451,TRAF3,5,-1.41497244443,-1.2082909285,-0.684347201231,0.382767900932,-0.345752924313,0.0240103273626,0.682772760458,1.12351411434,1.44029839538
452,TRAF3IP1,5,-1.01940046684,-1.03422418668,-0.912115848152,0.800528061787,-0.263250007463,-0.537221088636,0.419007053661,1.83997215888,0.706704323431
453,UHMK1,5,-1.79216777911,-0.785397239748,-0.218682158089,-0.627018176015,-0.225640532953,0.597932586035,0.758301590537,0.902735736807,1.38993597253
454,WWOX,5,-1.70319571217,-0.904799584041,-0.377281621747,-0.194143093698,0.569515406426,-0.541449574542,0.942906052232,1.38281003485,0.825638092686
455,XK,5,-1.32741817174,-1.0211289552,-0.864683884617,-0.368199403063,0.0915116618756,0.150501186816,0.542829181342,1.59305792793,1.20353045666
456,AANAT,6,-0.549154902131,-0.589164068641,-0.536422962887,-0.545837679362,-0.246882480058,-0.402593352469,-0.286426910586,0.718339133485,2.43814322265
457,ACE,6,-0.531470130631,-0.781247732951,-0.669592798389,-0.539922323811,-0.569556332257,-0.356483019088,0.229122041825,1.02567230121,2.19347799409
458,ADCYAP1,6,-0.998796736827,-0.494236102011,0.255701503822,-0.439157329469,-0.837903621641,-0.471571416437,-0.127427775511,0.959791153243,2.15360032483
459,ADRA1A,6,-0.589552193032,-0.699130763878,0.033013836882,-0.627316196647,-0.624147638716,-0.333117521866,-0.175414359264,0.58842665804,2.42723817848
460,ADRA2A,6,-0.864776985722,-0.58768430444,-0.766124696936,-0.575910660065,-0.443799140708,-0.475344877815,0.462189207709,1.44452115126,1.80693030672
461,ALDH1L1,6,-0.827387415911,-1.00034374667,-0.795976404471,-0.166927837896,-0.345082662032,-0.232327677841,0.311852650113,2.12510187729,0.931091217417
462,ANK3,6,-0.528175204677,-0.708698479935,-0.565379417362,-0.779034189305,-0.603132464137,-0.423175917655,0.355780374145,1.21624218006,2.03557311887
463,ANKK1,6,-1.1302561767,-1.02841292974,-0.938094057426,0.340475954137,0.191158982465,-0.149650914936,-0.120969764572,0.881853596956,1.95389530982
464,APOD,6,-1.13130078578,-1.13681852427,1.51560647433,-0.394681021389,-0.47943180809,-0.410821275334,0.115217523159,0.3629596041,1.55926981327
465,APP,6,-0.763388076151,-1.21353964422,-1.01196040587,-0.731941816358,-0.105590778059,0.359327565867,0.930074174769,0.98458946918,1.55242951084
466,ARAP1,6,0.215272942338,-1.14886354791,-1.19725790912,-0.523111582419,-0.386236679392,-0.0794338533272,0.141570203874,1.09106960092,1.88699082503
467,ARHGAP31,6,-0.718548263457,-1.39440146825,-0.303866389678,-0.338006123327,-0.0929376665544,-0.15858451619,0.0951372958178,0.730224709327,2.18098242231
468,ARVCF,6,-0.292293000419,-0.677271460075,-1.02285601514,-0.664407733643,-0.300307481322,-0.683858782091,0.411129036572,1.50244663579,1.72741880033
469,ATP2B3,6,-0.512689381485,-0.513110425036,-0.498273366447,-0.387953639486,-0.48164218815,-0.429941224501,-0.37825473598,0.767503418775,2.43436154231
470,ATP6V1B2,6,-0.760704158503,-1.4915650221,-0.761689340832,-0.284586320647,-0.391475009865,0.258899104227,0.637109000044,1.45160812534,1.34240362233
471,BCHE,6,-1.15496391657,-0.6385177509,-0.311691931113,-0.26506846916,0.195480547498,-0.619961079182,-0.365097432109,1.05892611727,2.10089391427
472,BDNF,6,0.0603712406956,-1.34677806553,-1.22972048409,-0.816161218581,-0.479175019521,0.882918637165,0.987409120355,0.709725332115,1.2314104574
473,BHLHE22,6,-0.771169959758,-0.633061551985,-0.394440747101,-0.445372340231,-0.651032150196,-0.253678787829,-0.148000803462,1.0541607312,2.24259560936
474,CACNA1C,6,-0.953272174477,-0.884140071234,-0.749983933166,-0.309451155532,-0.0922474206975,0.00458503615784,-0.0807951291338,0.847733739004,2.21757110908
475,CACNG5,6,0.102554999461,-0.822512738209,-0.241369234861,0.283068304431,-0.0860839880841,-0.596308532186,-0.775207130708,-0.333798826926,2.46965714708
476,CALB2,6,0.739393464536,0.0852512822796,-0.872815992908,-0.913714612043,-0.922259276775,-0.811492690412,-0.0628951850383,0.863729491662,1.8948035187
477,CAMK2B,6,-0.72722648643,-0.66322648962,-0.602922383015,-0.447013242643,-0.444374548429,-0.420823291335,-0.0155552156958,1.12291753797,2.1982241192
478,CARTPT,6,-0.385584714685,-0.55776243984,-0.55776243984,-0.307701965161,-0.55776243984,-0.55776243984,-0.55776243984,1.47775974143,2.00433913761
479,CAT,6,-0.819876685501,-0.865710795796,-0.728009220035,-0.626838771727,-0.319268524274,-0.305314610719,0.433404696682,1.77513287813,1.45648103324
480,CCKAR,6,-0.645353267418,-0.682858601669,-0.623394072935,-0.515006776429,-0.385008191678,-0.459883244118,-0.0694524876337,1.25264862839,2.1283080135
481,CCL2,6,-1.13906629471,-0.932238173574,-0.710446950374,-0.0721884372918,-0.645528884376,-0.148674293983,0.738259548494,1.68512018077,1.22476330504
482,CHAT,6,-1.09888005507,-0.472946193198,-0.170883831193,0.145542387188,-0.572781968757,-0.108405350722,-0.224057197981,0.0270054090645,2.47540680067
483,CHGB,6,-0.519006871011,-0.779797329782,-0.563822359252,-0.0268248134375,-0.562458475322,-0.464429856073,-0.0876591359001,0.566000088277,2.4379987525
484,CHL1,6,-1.02605859766,-0.985911428042,-0.739050755114,-0.59920334799,-0.0330875340935,-0.284772224134,0.643777172362,1.50555279165,1.51875392302
485,CHRM2,6,-0.770058037391,-0.688492188743,-0.845957115579,-0.65836460933,-0.580209130166,-0.232299852831,1.43639953477,0.624222301519,1.71475909775
486,CHRM4,6,-0.943214407183,-0.184438694672,-0.776891802827,0.629334473052,-0.699203436185,-0.547827711093,-0.293973248479,0.622056428171,2.19415839922
487,CHRNA2,6,-0.600497719935,-0.851482317202,-0.40070230764,-0.72714369605,-0.261273879432,-0.722325463525,0.664605346089,2.15360561346,0.745214424237
488,CLDN1,6,-1.23857710148,-1.07156083006,-0.732449785605,0.266141671092,-0.201726337006,-0.102117586679,0.0598189538823,1.29338570847,1.72708530738
489,CLDN5,6,-0.52800267291,-0.519201018925,-0.541966594208,-0.506120695599,-0.528937269673,-0.506895891557,-0.170589603873,2.31616950883,0.985544237914
490,CLN5,6,-1.19933507892,-0.940450210443,-0.917476229766,-0.42292484437,0.0731605668416,0.0524144624965,0.360636795522,1.6319322623,1.36204227634
491,CLOCK,6,-1.52284233238,-0.2547165498,0.626220350158,-1.2213599984,-0.639341878243,0.172720405607,0.920118623994,0.409453930635,1.50974744842
492,CNR1,6,-0.721554132914,-0.721416289663,-0.642554979145,-0.551746413672,-0.472079877548,-0.189836217668,0.133254636245,0.892533288919,2.27339998545
493,CNTF,6,-1.0840252179,-1.0840252179,-0.735806345553,-0.197543429299,0.390255577448,-0.269695566086,0.336635260257,0.536266616106,2.10793832292
494,COLQ,6,-0.962065422254,-0.573566037198,-0.71812686157,-0.441620705491,-0.108319780269,-0.522484770183,-0.00408218357807,1.34525642331,1.98500933723
495,COMT,6,-0.745882998225,-1.36884347262,-1.21223006902,0.0397569253622,-0.114913939543,0.132811829991,0.531978000485,1.22986637447,1.50745734909
496,CP,6,-0.554635427153,-0.568861440787,-0.558385440147,-0.512277372718,-0.478324607618,-0.469583184924,-0.267691156413,1.22510567653,2.18465295323
497,CPLX2,6,-1.14197657721,-0.773844809354,0.455459259578,1.34555808765,-1.0564346774,-0.416701028735,-0.364924045185,0.364311818198,1.58855197245
498,CRH,6,-0.801901878271,-0.813134478051,-0.818197493192,-0.666741032327,1.48090090903,-0.716504890536,0.285806136663,0.436303772554,1.61346895413
499,CRHR2,6,-0.747036847279,-0.325332046644,-1.09503388224,0.115281410018,-0.5483394241,-0.0161225467971,-0.655516870756,1.49507548176,1.77702472604
500,CRLF1,6,0.160243152108,-1.2458901012,-1.22131822694,-0.257577990689,-0.383966223031,0.00687950721777,-0.122004380959,1.59824546889,1.46538879461
501,CTSD,6,-0.320519384731,-1.04644602532,-1.41210844016,-0.301938890431,-0.479174517496,0.169607123209,0.666496040315,0.972111376373,1.75197271825
502,CTSH,6,-0.713288017352,-0.972203896875,-0.874634977704,-0.425559289984,-0.411123253453,-0.0126306786691,0.13795807686,1.46190046038,1.8095815768
503,CYBB,6,-0.953871620012,-0.967722054847,-0.933806085983,-0.556655538736,0.370051450878,-0.483084559439,0.62902275815,1.52615849112,1.36990715887
504,DCX,6,-1.16083970143,-1.03961699711,-0.561423946125,-0.200512331485,-0.53406947465,-0.289959302829,1.05085571064,1.34564108017,1.38992496281
505,DDO,6,-0.638754198907,-0.593052733075,-0.638754198907,-0.367739716543,-0.519724605908,-0.38921076611,-0.282898036011,1.31978140008,2.11035285538
506,DGCR6,6,-1.07354534373,-1.01533440835,-0.972900190234,-0.0529374449239,-0.215356242657,0.194549694549,0.121647655545,1.8434705447,1.1704057351
507,DISC1,6,-0.696568202997,-1.14210725952,-0.518571773266,0.0845731417625,0.411473536297,-0.54435495514,-0.435352670958,2.20905096458,0.631857219242
508,DNM1,6,-0.944770652141,0.785224760012,-1.22326650023,1.13729813232,-0.967592580014,-0.282130294979,-0.164279725078,0.029388614929,1.63012824518
509,DPP6,6,-1.26692620263,-1.22100340178,-0.305425808948,-0.0532311788162,-0.369596865689,-0.13619132492,0.386789908235,1.25276305925,1.71282181529
510,DPYD,6,-0.868280460667,-0.794535040268,-0.193035682859,-0.559547615477,-0.322296810819,-0.453972045685,0.305546581571,0.522116779576,2.36400429463
511,DRD5,6,-0.791007824441,0.598114329926,-0.456602296499,0.332356715423,-0.499867941658,-0.71058788935,-0.726480050617,-0.0718403088774,2.32591526609
512,DUSP26,6,-1.16998447322,-1.1501392417,-0.847384077511,0.0719991237345,-0.3733665583,0.167806770648,0.472614412157,1.10272245814,1.72573158605
513,ESRRG,6,-0.892697799341,-0.255714973936,-0.733671398802,-0.567003106333,-0.502229031324,-0.426785129835,0.0627139051413,1.2431310973,2.07225643713
514,FAAH,6,-0.494401860448,-0.776345243409,-1.13613279295,-0.637134961787,-0.341544154487,-0.306691553416,0.641535093831,1.22502097696,1.82569449571
515,FBLN1,6,0.18286374206,-0.0451790513103,-0.873297494923,-0.811681934057,-0.867978752665,-0.374110619314,-0.251111784925,0.825865853473,2.21463004166
516,FGF12,6,-0.707280512838,-0.162178387615,-1.50322681194,-0.927343135991,0.272226984921,-0.441122862151,1.35363350427,0.969477429104,1.14581379224
517,GABRG2,6,-0.210211499065,-0.567191294281,-0.0698894450226,-0.791054205694,-0.782096968826,-0.815045189806,-0.0475218477826,1.23154034539,2.05147010509
518,GATA3,6,-0.80639590541,-1.07635825441,-0.926861069256,-0.264508134855,-0.451513807574,0.384979623054,0.443503241958,0.615074349564,2.08207995693
519,GBA,6,-0.714929494928,-0.863174007129,-1.2489594285,-0.414125298916,0.304874608759,-0.686876196621,1.09729709045,1.0993437071,1.42654901979
520,GDA,6,-0.945341430854,-0.991977235133,-0.964244998821,-0.862322706993,-0.265494279254,0.728764696079,0.766482571686,1.11062957021,1.42350381308
521,GFAP,6,-0.0263972418853,-0.508784939801,-0.427778178962,-0.409495176608,-0.327988554685,-0.45533412105,-0.397442903885,-0.0756884190653,2.62890953594
522,GMPR,6,-0.936090687622,-0.982023488093,-0.844598474477,-0.470685930119,-0.528062918961,0.0614024421209,0.731194993342,1.47641560431,1.4924484595
523,GNA11,6,0.243906352486,-1.18858398761,-0.95553957302,-0.731108174909,-0.787795251303,0.0753273781904,0.651342072811,0.896217813109,1.79623337024
524,GNB3,6,-0.584195450818,-0.56177103952,-0.508207482218,-0.49981027337,-0.466317426509,-0.312366668209,-0.15120590899,0.608659159341,2.47521509029
525,GPM6A,6,-1.29401019244,-1.21804046479,-0.279261407558,-0.464752633588,-0.221072935847,0.165079928067,0.366859721208,1.46463539166,1.48056259329
526,GPR50,6,-1.09583737165,-0.77698347289,1.89719881645,-0.748321990962,-0.735270534261,-0.25687606618,0.0477339888114,0.70095959057,0.967397040114
527,GRIA2,6,-0.773614631367,-0.694811408298,-0.143593173416,-0.369657323159,-0.546546463363,-0.520192931958,-0.31133919734,1.2048676219,2.15488750701
528,GRID1,6,-1.45721912452,-0.162733192583,-0.136716837929,0.0249492588042,-0.549868929818,-0.299089602652,-0.00578821882054,0.270011065734,2.31645558179
529,GRIK4,6,-0.31129633329,-1.10358870033,-1.1555191063,-0.498883810518,-0.499776800335,0.107667909657,0.519127577329,1.81879842865,1.12347083514
530,GRIN3A,6,-0.552004481596,-0.560053559599,0.160587563475,-0.623663358461,-0.378328369158,-0.623900029844,-0.461600922535,0.623998703078,2.41496445464
